filename,cluster_label,shannon_index
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181005_000000_segment_4676.wav,1,2.153271
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5575.wav,1,1.3251219
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5310.wav,1,1.3167851
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181002_000000_segment_4939.wav,1,2.3014023
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5590.wav,1,1.3794881
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5439.wav,2,5.699836
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5429.wav,2,5.730864
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5514.wav,2,5.753133
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5516.wav,2,5.755582
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5515.wav,2,5.7493997
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5409.wav,2,5.7456374
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5161.wav,2,5.7887545
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5414.wav,2,5.74222
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5423.wav,2,5.755928
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5440.wav,2,5.6509914
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5518.wav,2,5.7629194
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5519.wav,2,5.7775326
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5431.wav,2,5.6519694
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5450.wav,2,5.719942
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5665.wav,2,5.7315993
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_4912.wav,2,5.618436
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5517.wav,2,5.7540264
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5449.wav,2,5.7395988
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5674.wav,2,5.5935545
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5646.wav,2,5.7469864
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5639.wav,2,5.759173
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5466.wav,2,5.7041483
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5675.wav,2,5.5459285
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5454.wav,2,5.724977
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5487.wav,2,5.713527
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5441.wav,2,5.707617
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5656.wav,2,5.737898
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5467.wav,2,5.7037954
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5664.wav,2,5.6931257
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5655.wav,2,5.733539
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5455.wav,2,5.7205515
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5424.wav,2,5.742778
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5408.wav,2,5.7677717
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5640.wav,2,5.7541966
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5630.wav,2,5.765519
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5661.wav,2,5.7284036
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_4842.wav,2,5.7903137
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5456.wav,2,5.7615294
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5631.wav,2,5.745116
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5410.wav,2,5.7438173
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5451.wav,2,5.712641
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5442.wav,2,5.718814
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5504.wav,2,5.583313
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5474.wav,2,5.713901
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20180930_000000_segment_5447.wav,2,5.706025
